vehicle_id,previous_stop_id,next_stop_id,origin_stop_id,destination_stop_id,last_updated,lat,lon,route
2312,WHT2ND:3,WRTSTOTN:4,IT:5,ODSS:1,2025-11-12T16:17:42-06:00,40.114367,-88.233067,TEAL East
2419,5THARY:8,4THPDY:4,UNIWRT:2,ISWS:2,2025-11-12T16:17:42-06:00,40.104233,-88.2335,LINK South
2439,GRNRACE:4,GRNORCH:1,WASHLRMN:7,PKLN:1,2025-11-12T16:17:42-06:00,40.110867,-88.208967,GREENHOPPER West
1724,IT:5,,,,2025-11-12T16:15:09-06:00,40.11535,-88.2415,Not available
1612,GRGIKE:1,ARYWRT:5,E14:2,IT:5,2025-11-12T16:17:42-06:00,40.104617,-88.2334,YELLOWHOPPER North
2423,1STGRG:1,E14:2,PKNSEAST:1,E14:2,2025-11-12T16:17:39-06:00,40.102883,-88.23865,GOLD West
1730,,PAMD:2,PAR:2,LSE:8,2025-11-12T16:17:45-06:00,40.100567,-88.221033,SILVER North
2147,CCRWLLW:3,CNHMOKLN:4,E14:2,PKNSEAST:2,2025-11-12T16:17:42-06:00,40.127033,-88.199733,GOLD East
2421,PADNR:4,LNCLNSMR:4,VETMED:1,VETMED:1,2025-11-12T16:17:42-06:00,40.100617,-88.222733,RAVEN N/A
2364,PAMD:2,GRGDNR:2,PAR:2,IT:5,2025-11-12T16:17:45-06:00,40.1006,-88.22195,TEAL West
2438,IU:2,GRN4TH:1,MNBRDY:2,WSFLDLWNDL:4,2025-11-12T16:17:36-06:00,40.110333,-88.2302,GREEN West
2431,1STSTDM:4,,IT:5,E14:2,2025-11-12T16:17:36-06:00,40.095867,-88.2386,YELLOWHOPPER South
1354,DSC:1,BRADMCNLY:3,PKLN:1,UWALMART:2,2025-11-12T16:17:39-06:00,40.13091,-88.27325,GREY East
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T16:17:36-06:00,40.0985,-88.219033,BROWN ALT PM A
2260,1STGRG:4,ARC:1,LNCLNKLRNY:1,PAR:2,2025-11-12T16:17:45-06:00,40.102967,-88.238667,ILLINI South
1722,MNCHSNT:3,LGN1ST:3,WALMART:2,SWALMART:1,2025-11-12T16:17:42-06:00,40.1156,-88.241017,YELLOW South
1720,UNINEIL:3,WLNTLGN:1,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:17:36-06:00,40.1158,-88.24095,GREEN East
1728,,CRSNTRBM:1,RNDBRNRD:2,IT:1,2025-11-12T16:16:30-06:00,40.1111,-88.2793,BLUE East
2417,GRGIKE:1,ARYWRT:5,SWALMART:1,WALMART:2,2025-11-12T16:17:36-06:00,40.1047,-88.2334,YELLOW North
2306,WNCHSMC:4,WDSR:1,PKLN:1,PKLN:1,2025-11-12T16:17:45-06:00,40.0839,-88.281383,BROWN B
1734,PHILOSCVL:4,TRLSPHILO:1,LSE:1,WALMART:2,2025-11-12T16:17:39-06:00,40.083783,-88.19055,RED Champaign
2305,WHT1ST:2,,CATFS:2,IT:2,2025-11-12T16:17:42-06:00,40.115783,-88.23935,NAVY East
2149,CRTSWNSTN:3,,,,2025-11-12T16:17:45-06:00,40.095883,-88.219033,Not available
2420,CHCHNEW:1,CHCHPSPCT:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:17:36-06:00,40.1183,-88.255233,ORANGE West
2307,,UNIHKRY:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:14:03-06:00,40.115733,-88.19475,ORANGE West
2042,ARYWRT:5,WRTHLY:2,RNDBRNRD:2,IT:1,2025-11-12T16:17:45-06:00,40.108,-88.228833,BLUE East
2040,PSL:1,,LSE:8,PAR:2,2025-11-12T16:17:45-06:00,40.10055,-88.220667,SILVER South
2434,WHTWRT:2,WHT2ND:1,LSE:1,WALMART:2,2025-11-12T16:17:42-06:00,40.114433,-88.230033,RED Champaign
2311,PLAZA:4,WHTWRT:2,ISWS:2,UNIWRT:2,2025-11-12T16:17:39-06:00,40.108917,-88.228817,LINK North
2021,IU:1,CHEMLS:1,IT:5,PAR:2,2025-11-12T16:17:39-06:00,40.110467,-88.2251,TEAL East
1607,MERCFEDEX:2,MKTWLBR:4,SWALMART:1,WALMART:2,2025-11-12T16:17:33-06:00,40.14435,-88.239067,YELLOW North
1939,GRNNEIL:5,STESPFLD:1,PA6TH:1,CRTSWNSTN:3,2025-11-12T16:17:39-06:00,40.1123,-88.2435,GREEN EXPRESS West
1713,MATSWDSR:1,WDSRWNCH:1,IT:2,CATFS:2,2025-11-12T16:17:36-06:00,40.083817,-88.278167,NAVY West
1729,SPFLDNEW:3,SPFLDPRRE:3,RNDBRNRD:2,WASHLRMN:7,2025-11-12T16:17:24-06:00,40.112867,-88.276567,GREENHOPPER EAST
1727,SMROAK:2,E14:2,ISWS:2,UNIWRT:2,2025-11-12T16:17:45-06:00,40.0948,-88.2385,LINK North
2018,1STSTDM:4,4THPDY:5,LNCLNKLRNY:1,PAR:2,2025-11-12T16:17:36-06:00,40.101433,-88.23595,ILLINI South
1610,NWTNNBL:3,BRDNTLSN:3,WALMART:2,LSE:1,2025-11-12T16:17:33-06:00,40.152767,-88.25435,RED Urbana
1352,1STLAKEPKN:2,PARKVIEW:2,SWALMART:1,WALMART:2,2025-11-12T16:17:39-06:00,40.056113,-88.23825,YELLOW North
1715,CTGRVPA:3,FLLNDN:3,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:17:42-06:00,40.0985,-88.195617,GREEN East
2432,GDWNMRL:2,SPFLDGRGST:3,DVNMYFR:3,LSE:8,2025-11-12T16:17:39-06:00,40.11205,-88.223883,GOLD East
1604,4THGRG:2,ARYWRT:5,LSE:1,IU:1,2025-11-12T16:17:42-06:00,40.105383,-88.2325,BRONZE West
1731,PLAZA:4,GDWNMRL:2,PAR:2,LSE:8,2025-11-12T16:17:45-06:00,40.11045,-88.22535,SILVER North
1346,6THPDY:4,ARC:2,IT:1,RNDBRNRD:2,2025-11-12T16:17:45-06:00,40.101587,-88.23025,BLUE West
1196,GRNRACE:5,LSE:1,IU:1,LSE:1,2025-11-12T16:17:45-06:00,40.11096,-88.208833,BRONZE East
1191,WDSRSCTDL:3,WDSR:1,DEPOT:1,KBYMYFR:2,2025-11-12T16:17:45-06:00,0.0,0.0,GREEN EXPRESS ALT WEST
2422,CHCHBUSY:1,CAMPUSCIR:2,UNICTGRV:1,IT:1,2025-11-12T16:18:45-06:00,40.118267,-88.219267,ORANGEHOPPER West
2429,KBYOAK:7,1STSMR:4,WALMART:2,SWALMART:1,2025-11-12T16:18:42-06:00,40.09565,-88.2405,YELLOW South
1351,MYFRBDMR:2,MATSBDMR:1,DVNMYFR:3,LSE:8,2025-11-12T16:17:45-06:00,40.093733,-88.272167,GOLD East
2043,BLOMWLS:1,PLAMCNLY:4,IT:2,INTRSRCH:1,2025-11-12T16:18:39-06:00,0.8008,-88.26245,LAVENDER North
1348,UNIMCLGH:6,BDWYUNI:7,PKLN:1,UWALMART:2,2025-11-12T16:18:36-06:00,40.11647,-88.212667,GREY East
2202,PKLN:1,BRADCFD:3,PKLN:1,PKLN:1,2025-11-12T16:18:36-06:00,40.127483,-88.285267,BROWN A
2365,GWNCLK:4,GDWNCB:1,LNCLNKLRNY:1,PAR:2,2025-11-12T16:18:45-06:00,40.115333,-88.224033,ILLINI South
1716,MNGRV:1,LSE:2,UWALMART:2,PKLN:1,2025-11-12T16:18:36-06:00,40.112767,-88.202983,GREY West
2022,GRGLIB:2,4THPDY:4,PAR:2,LNCLNKLRNY:1,2025-11-12T16:18:42-06:00,40.104117,-88.2301,ILLINI North
2416,DVNPCH:1,PSPCTASRD:2,PKLN:1,PKLN:1,2025-11-12T16:18:39-06:00,40.089717,-88.256533,BROWN A
2415,JOHNGLDVW:2,JOHNDNCN:3,WSFLDLWNDL:4,RNDBRNRD:2,2025-11-12T16:18:33-06:00,40.108967,-88.2987,GREEN East
1350,CHCHNEIL:8,CHCHPRRE:1,UWALMART:2,PKLN:1,2025-11-12T16:18:42-06:00,40.118307,-88.246167,GREY West
2262,1STDAN:6,4THCHAL:4,PAR:2,LNCLNKLRNY:1,2025-11-12T16:18:45-06:00,40.107917,-88.237233,ILLINI North
1721,PLAMCNLY:3,BLOMWLS:3,INTRSRCH:1,IT:2,2025-11-12T16:18:45-06:00,40.133217,-88.26275,LAVENDER South
1611,WDSRFRMNGTN:3,YMCA:1,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T16:18:39-06:00,40.08405,-88.308233,PINK B
2424,SPFLDMATS:9,RNDBRNRD:2,WASHLRMN:7,PKLN:1,2025-11-12T16:18:39-06:00,40.11285,-88.276317,GREENHOPPER West
2201,WLNTLGN:1,MNFREMNT:1,PKLN:1,PKLN:1,2025-11-12T16:18:36-06:00,40.115983,-88.2428,BROWN B
2145,WRTHLY:4,GRNGWN:7,WALMART:2,LSE:1,2025-11-12T16:18:33-06:00,40.110383,-88.226883,RED Urbana
1938,CFDCPA:1,SPFLD:3,PKLN:1,WASHLRMN:7,2025-11-12T16:18:36-06:00,40.1144,-88.28205,GREENHOPPER East
1718,UNIMPL:3,UNIHKRY:3,IT:1,UNICTGRV:9,2025-11-12T16:18:36-06:00,40.11625,-88.200917,ORANGEHOPPER EAST
1836,PA6TH:1,6THGRG:2,PA6TH:1,STNCRKSTLWTR:1,2025-11-12T16:17:57-06:00,40.100667,-88.2258,GREEN East
2428,DNCNCSTRG:1,WDSRVYBK:1,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T16:18:45-06:00,40.083733,-88.29515,PINK A
2430,SPFLDBSY:1,SPFLDHVY:1,LSE:8,DVNMYFR:3,2025-11-12T16:18:42-06:00,40.112817,-88.218267,GOLD West
2426,SCWDIL:3,WASHMCRTR:5,IT:1,MNBRDY:2,2025-11-12T16:18:45-06:00,40.107417,-88.17355,GREEN EAST
2105,ANTNWH:1,OAKKNYN:4,LNCLNKLRNY:2,PAR:2,2025-11-12T16:18:39-06:00,40.135333,-88.23075,ILLINI South
2104,GWNMN:2,LNCLNCHCH:2,PAR:2,LNCLNKLRNY:2,2025-11-12T16:18:45-06:00,40.116267,-88.223933,ILLINI North
2148,UNIGWN:6,CHCHBUSY:3,RNDBRNRD:2,150DOD:5,2025-11-12T16:18:36-06:00,40.11645,-88.21955,ORANGE East
2146,GRNGWN:8,PLAZA:3,LSE:8,PAR:2,2025-11-12T16:18:39-06:00,40.1103,-88.22855,SILVER South
2020,PLAMATS:6,PLAJOANE:3,DEPOT:1,PLAMCNLY:3,2025-11-12T16:18:42-06:00,40.135267,-88.271867,YELLOW ALT NORTH
2041,ODSS:1,ODMIDN:2,ODSS:1,IT:5,2025-11-12T16:18:33-06:00,40.092567,-88.211517,TEAL West
2436,KBYOAK:2,1STGRG:2,E14:2,LSE:8,2025-11-12T16:18:42-06:00,40.10175,-88.23855,GOLDHOPPER East
2435,WRTHLY:4,WRTCHAL:4,IT:5,E14:2,2025-11-12T16:18:42-06:00,40.108683,-88.228867,YELLOWHOPPER South
2017,,PAMD:2,PAR:2,LNCLNKLRNY:1,2025-11-12T16:18:36-06:00,40.099483,-88.220883,ILLINI North
2433,RACEMN:2,VINGRN:4,PKLN:1,WASHLRMN:7,2025-11-12T16:18:45-06:00,40.11195,-88.207483,GREENHOPPER East
2312,WHITESTR:1,WRTHLY:4,IT:5,ODSS:1,2025-11-12T16:18:45-06:00,40.113733,-88.22895,TEAL East
2419,4THGRG:7,4THPA:4,UNIWRT:2,ISWS:2,2025-11-12T16:18:42-06:00,40.101633,-88.233483,LINK South
2439,GRNBRCH:1,GRNBUSEY:8,WASHLRMN:7,PKLN:1,2025-11-12T16:18:42-06:00,40.110667,-88.2141,GREENHOPPER West
1724,IT:5,,,,2025-11-12T16:17:54-06:00,40.11535,-88.2415,Not available
1612,5THARY:3,PLAZA:4,E14:2,IT:5,2025-11-12T16:18:36-06:00,40.10545,-88.230967,YELLOWHOPPER North
1730,,PAMD:2,PAR:2,LSE:8,2025-11-12T16:18:42-06:00,40.100567,-88.221033,SILVER North
2147,CNHMOKLN:4,TCA:1,E14:2,PKNSEAST:2,2025-11-12T16:18:42-06:00,40.123283,-88.20145,GOLD East
2421,PADNR:4,LNCLNSMR:4,VETMED:1,VETMED:1,2025-11-12T16:18:42-06:00,40.099267,-88.22075,RAVEN N/A
2364,PSL:2,GWNGRG:1,PAR:2,IT:5,2025-11-12T16:18:45-06:00,40.104017,-88.2218,TEAL West
2438,GRN6TH:1,GRN2ND:1,MNBRDY:2,WSFLDLWNDL:4,2025-11-12T16:18:36-06:00,40.110283,-88.23335,GREEN West
2431,,KBYOAK:2,E14:2,IT:5,2025-11-12T16:17:51-06:00,40.0957,-88.2393,YELLOWHOPPER North
1354,BRADMCNLY:3,MCNLYHVAD:4,PKLN:1,UWALMART:2,2025-11-12T16:18:36-06:00,40.13091,-88.27325,GREY East
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T16:18:36-06:00,40.100617,-88.219083,BROWN ALT PM A
2260,1STSTDM:4,4THPDY:5,LNCLNKLRNY:1,PAR:2,2025-11-12T16:18:45-06:00,40.101417,-88.238367,ILLINI South
1722,MNCHSNT:3,LGN1ST:3,WALMART:2,SWALMART:1,2025-11-12T16:18:42-06:00,40.115417,-88.241333,YELLOW South
1720,IT:1,NEILWHT:4,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:18:36-06:00,40.115567,-88.241017,GREEN East
1728,,CRSNTRBM:1,RNDBRNRD:2,IT:1,2025-11-12T16:17:57-06:00,40.1111,-88.2793,BLUE East
2417,5THARY:3,PLAZA:4,SWALMART:1,WALMART:2,2025-11-12T16:18:33-06:00,40.105433,-88.2306,YELLOW North
2306,WNCHSMC:4,WDSR:1,PKLN:1,PKLN:1,2025-11-12T16:18:45-06:00,40.0839,-88.281383,BROWN B
1734,TRLSPHILO:1,MCTRLMYRA:3,LSE:1,WALMART:2,2025-11-12T16:18:39-06:00,40.076367,-88.190417,RED Champaign
2305,,LGN1ST:3,IT:2,MLKNCTSMDW:2,2025-11-12T16:18:30-06:00,40.115583,-88.241117,NAVY West
2149,CRTSWNSTN:3,,,,2025-11-12T16:18:45-06:00,40.1003,-88.219067,Not available
2420,CHCHPSPCT:1,CHCHMCNLY:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:18:36-06:00,40.118267,-88.257617,ORANGE West
2307,,UNIHKRY:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:18:33-06:00,40.115733,-88.19475,ORANGE West
2042,PLAZA:2,WHTWRT:2,RNDBRNRD:2,IT:1,2025-11-12T16:18:45-06:00,40.109517,-88.228867,BLUE East
2040,PSL:1,,LSE:8,PAR:2,2025-11-12T16:18:45-06:00,40.10055,-88.220667,SILVER South
2434,WHITESTR:2,WHT1ST:1,LSE:1,WALMART:2,2025-11-12T16:18:45-06:00,40.114433,-88.23505,RED Champaign
2311,PLAZA:4,WHTWRT:2,ISWS:2,UNIWRT:2,2025-11-12T16:18:42-06:00,40.1115,-88.228867,LINK North
2021,IU:1,CHEMLS:1,IT:5,PAR:2,2025-11-12T16:18:33-06:00,40.109583,-88.223967,TEAL East
1607,MKTWLBR:4,MKTV:2,SWALMART:1,WALMART:2,2025-11-12T16:18:33-06:00,40.13895,-88.239017,YELLOW North
1939,GRNNEIL:5,STESPFLD:1,PA6TH:1,CRTSWNSTN:3,2025-11-12T16:18:39-06:00,40.112667,-88.2446,GREEN EXPRESS West
1713,WDSRSCTDL:1,WDSRDNCN:1,IT:2,CATFS:2,2025-11-12T16:18:36-06:00,40.0839,-88.288867,NAVY West
1729,SPFLDPRRE:3,RNDLFSPFLD:5,RNDBRNRD:2,WASHLRMN:7,2025-11-12T16:18:36-06:00,40.11105,-88.27825,GREENHOPPER EAST
1727,1STSMR:5,KBYOAK:2,ISWS:2,UNIWRT:2,2025-11-12T16:18:33-06:00,40.09565,-88.239183,LINK North
2018,ARC:1,4THGRG:2,LNCLNKLRNY:1,PAR:2,2025-11-12T16:18:36-06:00,40.101733,-88.233367,ILLINI South
1610,BRDNTLSN:3,NEILINTR:3,WALMART:2,LSE:1,2025-11-12T16:18:33-06:00,40.149767,-88.25235,RED Urbana
1352,INDIGO:2,PDKWLOTM:1,SWALMART:1,WALMART:2,2025-11-12T16:18:45-06:00,40.056113,-88.23825,YELLOW North
1715,FLSUN:3,FLADAMS:3,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:18:42-06:00,40.098333,-88.191133,GREEN East
2432,SPFLDHVY:3,SPFLDBSY:3,DVNMYFR:3,LSE:8,2025-11-12T16:18:39-06:00,40.112767,-88.2209,GOLD East
1604,5THARY:3,PLAZA:2,LSE:1,IU:1,2025-11-12T16:18:42-06:00,40.10585,-88.228733,BRONZE West
1731,GDWNMRL:2,SPFLDGRGST:3,PAR:2,LSE:8,2025-11-12T16:18:45-06:00,40.11275,-88.223333,SILVER North
1346,4THPDY:1,1STSTDM:2,IT:1,RNDBRNRD:2,2025-11-12T16:18:27-06:00,40.101523,-88.233167,BLUE West
1196,RACEMN:2,,IU:1,LSE:1,2025-11-12T16:18:21-06:00,40.112417,-88.20875,BRONZE East
1191,WDSRCCS:1,MATSBRCH:2,DEPOT:1,KBYMYFR:2,2025-11-12T16:18:45-06:00,0.0,0.0,GREEN EXPRESS ALT WEST
2422,LNCLNCHCH:7,UNIGWN:1,UNICTGRV:1,IT:1,2025-11-12T16:19:42-06:00,40.1166,-88.21945,ORANGEHOPPER West
2429,1STSMR:4,FOXSTE:1,WALMART:2,SWALMART:1,2025-11-12T16:19:42-06:00,40.094533,-88.2397,YELLOW South
1351,MYFRBDMR:2,MATSBDMR:1,DVNMYFR:3,LSE:8,2025-11-12T16:17:45-06:00,40.093733,-88.272167,GOLD East
2043,BLOMMCNLY:7,PLAKIRK:1,IT:2,INTRSRCH:1,2025-11-12T16:19:39-06:00,40.13115,-88.262783,LAVENDER North
1348,BDWYUNI:7,LSE:1,PKLN:1,UWALMART:2,2025-11-12T16:19:42-06:00,40.11647,-88.212667,GREY East
2202,BRADCLTN:6,PKLNCTBRAD:3,PKLN:1,PKLN:1,2025-11-12T16:19:33-06:00,40.127433,-88.279767,BROWN A
2365,GWNMN:4,GRNGWN:8,LNCLNKLRNY:1,PAR:2,2025-11-12T16:19:45-06:00,40.112583,-88.224017,ILLINI South
1716,LSE:2,BDWYUNI:2,UWALMART:2,PKLN:1,2025-11-12T16:19:42-06:00,40.111817,-88.207317,GREY West
2022,GRGLIB:2,4THPDY:4,PAR:2,LNCLNKLRNY:1,2025-11-12T16:19:42-06:00,40.104083,-88.233267,ILLINI North
2416,PSPCTASRD:2,BDMRLNWD:1,PKLN:1,PKLN:1,2025-11-12T16:19:39-06:00,40.092683,-88.257683,BROWN A
2415,JOHNDNCN:3,JOHNKNWD:3,WSFLDLWNDL:4,RNDBRNRD:2,2025-11-12T16:19:33-06:00,40.109317,-88.291567,GREEN East
1350,CHCHPRRE:1,CHCHLYN:8,UWALMART:2,PKLN:1,2025-11-12T16:19:39-06:00,40.118307,-88.248417,GREY West
2262,3RDDAN:3,5THARY:3,PAR:2,LNCLNKLRNY:1,2025-11-12T16:19:45-06:00,40.107917,-88.234867,ILLINI North
1721,BLOMWLS:3,BLOMPNR:1,INTRSRCH:1,IT:2,2025-11-12T16:19:45-06:00,40.13255,-88.259017,LAVENDER South
1611,WNDSRFLDS:3,WDSRWEST:2,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T16:19:39-06:00,40.0818,-88.30915,PINK B
2424,SPFLDMATS:9,RNDBRNRD:2,WASHLRMN:7,PKLN:1,2025-11-12T16:19:39-06:00,40.111233,-88.276867,GREENHOPPER West
2201,WLNTUNI:2,CHCHNEIL:8,PKLN:1,PKLN:1,2025-11-12T16:19:36-06:00,40.1179,-88.2423,BROWN B
2145,IU:1,CHEMLS:1,WALMART:2,LSE:1,2025-11-12T16:19:45-06:00,40.11045,-88.22405,RED Urbana
1938,CFDCPA:1,SPFLD:3,PKLN:1,WASHLRMN:7,2025-11-12T16:19:36-06:00,40.112817,-88.28185,GREENHOPPER East
1836,PA6TH:1,6THGRG:2,PA6TH:1,STNCRKSTLWTR:1,2025-11-12T16:17:57-06:00,40.100667,-88.2258,GREEN East
2428,WDSRVLGGRN:8,YMCA:1,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T16:19:45-06:00,40.084,-88.29835,PINK A
2430,SPFLDBSY:1,SPFLDHVY:1,LSE:8,DVNMYFR:3,2025-11-12T16:19:42-06:00,40.112833,-88.219083,GOLD West
2426,SCWDIL:3,WASHMCRTR:5,IT:1,MNBRDY:2,2025-11-12T16:19:45-06:00,40.1058,-88.173417,GREEN EAST
2105,KNYNFEDEX:4,LNCLNKLRNY:3,LNCLNKLRNY:2,PAR:2,2025-11-12T16:19:42-06:00,40.133683,-88.225667,ILLINI South
2104,UNIGWN:2,FRVWLNCLN:2,PAR:2,LNCLNKLRNY:2,2025-11-12T16:19:45-06:00,40.116433,-88.21945,ILLINI North
2148,LNCLNCHCH:2,CLRCHCH:3,RNDBRNRD:2,150DOD:5,2025-11-12T16:19:39-06:00,40.118217,-88.217983,ORANGE East
2146,IU:9,WRTCHAL:4,LSE:8,PAR:2,2025-11-12T16:19:33-06:00,40.108483,-88.22885,SILVER South
2020,PLAJOANE:3,PLAKIRK:3,DEPOT:1,PLAMCNLY:3,2025-11-12T16:19:45-06:00,40.132467,-88.269517,YELLOW ALT NORTH
2041,ODMIDN:2,FLOD:2,ODSS:1,IT:5,2025-11-12T16:19:36-06:00,40.094567,-88.21185,TEAL West
2436,1STSTDM:2,GRGIKE:1,E14:2,LSE:8,2025-11-12T16:19:42-06:00,40.103883,-88.238567,GOLDHOPPER East
2435,PLAZA:3,6THARY:7,IT:5,E14:2,2025-11-12T16:19:39-06:00,40.107083,-88.228867,YELLOWHOPPER South
2017,,PAMD:2,PAR:2,LNCLNKLRNY:1,2025-11-12T16:19:36-06:00,40.099483,-88.220883,ILLINI North
2433,LSE:1,VINIL:4,PKLN:1,WASHLRMN:7,2025-11-12T16:19:36-06:00,40.111617,-88.205617,GREENHOPPER East
2312,WRTSTOTN:4,IU:1,IT:5,ODSS:1,2025-11-12T16:19:33-06:00,40.112867,-88.228983,TEAL East
2419,4THKBY:4,KBYOAK:7,UNIWRT:2,ISWS:2,2025-11-12T16:19:42-06:00,40.09815,-88.233733,LINK South
2439,GRNBUSEY:8,GRNGWN:8,WASHLRMN:7,PKLN:1,2025-11-12T16:19:36-06:00,40.1106,-88.218983,GREENHOPPER West
1724,IT:5,,,,2025-11-12T16:17:54-06:00,40.11535,-88.2415,Not available
1612,5THARY:3,PLAZA:4,E14:2,IT:5,2025-11-12T16:19:36-06:00,40.105467,-88.2293,YELLOWHOPPER North
1730,,PAMD:2,PAR:2,LSE:8,2025-11-12T16:19:42-06:00,40.100567,-88.221033,SILVER North
2147,ILAPTS:1,CROLKER:3,E14:2,PKNSEAST:2,2025-11-12T16:19:42-06:00,40.122033,-88.197983,GOLD East
2421,PADNR:4,LNCLNSMR:4,VETMED:1,VETMED:1,2025-11-12T16:19:45-06:00,40.099267,-88.22075,RAVEN N/A
2364,GWNGRG:1,KRANNERT:2,PAR:2,IT:5,2025-11-12T16:19:39-06:00,40.104683,-88.223783,TEAL West
2438,GRN4TH:1,GRNLCST:1,MNBRDY:2,WSFLDLWNDL:4,2025-11-12T16:19:36-06:00,40.110283,-88.236867,GREEN West
2431,,KBYOAK:2,E14:2,IT:5,2025-11-12T16:17:51-06:00,40.0957,-88.2393,YELLOWHOPPER North
1354,MCNLYHVAD:4,VINWLS:3,PKLN:1,UWALMART:2,2025-11-12T16:19:06-06:00,40.123563,-88.262667,GREY East
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T16:19:36-06:00,40.10555,-88.21915,BROWN ALT PM A
2260,ARC:1,4THGRG:2,LNCLNKLRNY:1,PAR:2,2025-11-12T16:19:45-06:00,40.101467,-88.233867,ILLINI South
1722,MNCHSNT:3,LGN1ST:3,WALMART:2,SWALMART:1,2025-11-12T16:19:12-06:00,40.115417,-88.241333,YELLOW South
1720,WLNTLGN:1,NEILSPFLD:4,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:19:36-06:00,40.115367,-88.243317,GREEN East
1728,,CRSNTRBM:1,RNDBRNRD:2,IT:1,2025-11-12T16:17:57-06:00,40.1111,-88.2793,BLUE East
2417,5THARY:3,PLAZA:4,SWALMART:1,WALMART:2,2025-11-12T16:19:45-06:00,40.10575,-88.228783,YELLOW North
2306,MATSWDSR:3,WDSRWIND:3,PKLN:1,PKLN:1,2025-11-12T16:19:45-06:00,40.08365,-88.276083,BROWN B
1734,MCTRLPHLO:6,MYRASLVHL:2,LSE:1,WALMART:2,2025-11-12T16:19:39-06:00,40.0761,-88.187783,RED Champaign
2305,,LGN1ST:3,IT:2,MLKNCTSMDW:2,2025-11-12T16:18:30-06:00,40.115583,-88.241117,NAVY West
2149,CRTSWNSTN:3,,,,2025-11-12T16:19:45-06:00,40.100633,-88.223683,Not available
2420,CHCHRSL:1,CHCHDRPR:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:19:36-06:00,40.118367,-88.267967,ORANGE West
2307,UNICTGRV:9,UNISCMR:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:19:39-06:00,40.115717,-88.194717,ORANGE West
2042,PLAZA:2,WHTWRT:2,RNDBRNRD:2,IT:1,2025-11-12T16:19:45-06:00,40.110133,-88.2288,BLUE East
2040,PSL:1,,LSE:8,PAR:2,2025-11-12T16:19:45-06:00,40.10055,-88.220667,SILVER South
2434,WHT2ND:1,IT:2,LSE:1,WALMART:2,2025-11-12T16:19:45-06:00,40.114433,-88.23855,RED Champaign
2311,WRTHLY:2,UNIWRT:2,ISWS:2,UNIWRT:2,2025-11-12T16:19:45-06:00,40.112533,-88.22885,LINK North
2021,CHEMLS:1,GWNGRG:9,IT:5,PAR:2,2025-11-12T16:19:36-06:00,40.107467,-88.223883,TEAL East
1607,MKTV:2,TCBMRLND:1,SWALMART:1,WALMART:2,2025-11-12T16:19:33-06:00,40.138083,-88.243583,YELLOW North
1939,SPFLDPRRE:1,SPFLDNEW:1,PA6TH:1,CRTSWNSTN:3,2025-11-12T16:19:39-06:00,40.112667,-88.2497,GREEN EXPRESS West
1713,WDSRCHHL:1,WDSRVLGGRN:8,IT:2,CATFS:2,2025-11-12T16:19:36-06:00,40.084,-88.29465,NAVY West
1729,,RBRCFD:1,RNDBRNRD:2,WASHLRMN:7,2025-11-12T16:19:45-06:00,40.111083,-88.280883,GREENHOPPER EAST
1727,E14:2,KBY1ST:3,ISWS:2,UNIWRT:2,2025-11-12T16:19:36-06:00,40.095717,-88.24135,LINK North
2018,4THPDY:5,GRGLIB:1,LNCLNKLRNY:1,PAR:2,2025-11-12T16:19:36-06:00,40.103967,-88.233383,ILLINI South
1610,TLSNINTER:4,NEILTWN:4,WALMART:2,LSE:1,2025-11-12T16:19:33-06:00,40.149083,-88.24875,RED Urbana
1352,INDIGO:2,PDKWLOTM:1,SWALMART:1,WALMART:2,2025-11-12T16:18:51-06:00,40.068717,-88.238417,YELLOW North
1715,FLADAMS:3,FLCRTS:3,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:19:42-06:00,40.09825,-88.1858,GREEN East
2432,SPFLDGRGST:3,SPFLDPRC:1,DVNMYFR:3,LSE:8,2025-11-12T16:19:39-06:00,40.112783,-88.219833,GOLD East
1604,ARYWRT:5,IU:1,LSE:1,IU:1,2025-11-12T16:19:36-06:00,40.107717,-88.228783,BRONZE West
1731,SPFLDHVY:3,SPFLDBSY:3,PAR:2,LSE:8,2025-11-12T16:19:33-06:00,40.112783,-88.220783,SILVER North
